Order,Creation Date,Total Value,Client Hash
1467141367756-01,2024-10-06 15:16:45+00:00,126.84,4b3885731d1f1b052574438a0bdd393e150b3c9d043f203713075914a0d31a4d
1467371367869-01,2024-10-07 13:48:49+00:00,146.88,e4b47cf450653c280898c8cdc73bae012c5f0ee4648bdce35b2226e1911f8c73
1467371367867-01,2024-10-07 13:33:52+00:00,210.88,35adb1794420f9404ef783e4d95afa5efc8445955cd6c9dff3a075cd0b06b8b7
1466831367648-01,2024-10-05 08:21:09+00:00,360.49,a1e00a827ba9a352fe5a766f84bd5e342d2a6837be189d4156dfd90851887728
1466831367648-01,2024-10-05 08:21:09+00:00,360.49,a1e00a827ba9a352fe5a766f84bd5e342d2a6837be189d4156dfd90851887728
1466831367648-01,2024-10-05 08:21:09+00:00,360.49,a1e00a827ba9a352fe5a766f84bd5e342d2a6837be189d4156dfd90851887728
1466831367646-01,2024-10-05 08:16:44+00:00,328.96,2afb903e1c04793a59761715f87199b14ba50ec93d57b8ecd256b6c78d421124
1466831367646-01,2024-10-05 08:16:44+00:00,328.96,2afb903e1c04793a59761715f87199b14ba50ec93d57b8ecd256b6c78d421124
1466771367644-01,2024-10-05 02:04:21+00:00,206.21,c6a8e21190078a08b1bde6bc682c9b226511df4935a80dce610b431354c04b30
1466761367640-01,2024-10-05 01:06:57+00:00,188.41,2143db050cf47b057f7b81b1ebdc4507145cb2047ef54f387ef7f381252ef738
1466751367638-01,2024-10-04 23:53:37+00:00,147.49,718aa754b02af886bc3f43b7f7614a862a963218910bc805853583373765ea2e
1466751367636-01,2024-10-04 23:40:01+00:00,333.49,208640fc3304d361d027ab5752b25c309caf1b2fbff1d54d9d3952e29cfe0c6a
1466751367636-01,2024-10-04 23:40:01+00:00,333.49,208640fc3304d361d027ab5752b25c309caf1b2fbff1d54d9d3952e29cfe0c6a
1466741367632-01,2024-10-04 23:18:35+00:00,639.0,810b400cb04f67c56eceb706174d5069bacebf179c7d848c11f549cd4c944ae8
1466741367632-01,2024-10-04 23:18:35+00:00,639.0,810b400cb04f67c56eceb706174d5069bacebf179c7d848c11f549cd4c944ae8
1466741367632-01,2024-10-04 23:18:35+00:00,639.0,810b400cb04f67c56eceb706174d5069bacebf179c7d848c11f549cd4c944ae8
1466741367632-01,2024-10-04 23:18:35+00:00,639.0,810b400cb04f67c56eceb706174d5069bacebf179c7d848c11f549cd4c944ae8
1466741367630-01,2024-10-04 23:16:21+00:00,326.4,bf3991bd18d91ec55d3f37f47850d0baaf7470e2971ce8fb0902db230f9c45e7
1466741367630-01,2024-10-04 23:16:21+00:00,326.4,bf3991bd18d91ec55d3f37f47850d0baaf7470e2971ce8fb0902db230f9c45e7
1466741367630-01,2024-10-04 23:16:21+00:00,326.4,bf3991bd18d91ec55d3f37f47850d0baaf7470e2971ce8fb0902db230f9c45e7
1466741367628-01,2024-10-04 22:55:35+00:00,355.86,3fda7d4f07ece0b584a3c5ca223169eba6f4a9046ef636fad3108e2cef8c228b
1466741367628-01,2024-10-04 22:55:35+00:00,355.86,3fda7d4f07ece0b584a3c5ca223169eba6f4a9046ef636fad3108e2cef8c228b
1466741367626-01,2024-10-04 22:40:38+00:00,486.62,46bbff00b9081fbc1d03d391b45ae9c52a0faf07ea0f8483527117ec3a9876d1
1466741367626-01,2024-10-04 22:40:38+00:00,486.62,46bbff00b9081fbc1d03d391b45ae9c52a0faf07ea0f8483527117ec3a9876d1
1466741367626-01,2024-10-04 22:40:38+00:00,486.62,46bbff00b9081fbc1d03d391b45ae9c52a0faf07ea0f8483527117ec3a9876d1
1466731367624-01,2024-10-04 21:39:34+00:00,326.88,c60e43fcc6f32e4b41c086195a342879beb9aa2da3a5a316b789f67ecdb3432c
1466731367624-01,2024-10-04 21:39:34+00:00,326.88,c60e43fcc6f32e4b41c086195a342879beb9aa2da3a5a316b789f67ecdb3432c
1466721367622-01,2024-10-04 21:06:17+00:00,468.0,f7cdca84da167e04805aba71315698bfec824bb1f9babcf9387b155be4ad0f8a
1466721367622-01,2024-10-04 21:06:17+00:00,468.0,f7cdca84da167e04805aba71315698bfec824bb1f9babcf9387b155be4ad0f8a
1466721367622-01,2024-10-04 21:06:17+00:00,468.0,f7cdca84da167e04805aba71315698bfec824bb1f9babcf9387b155be4ad0f8a
1466721367620-01,2024-10-04 21:04:52+00:00,144.81,481d004bf62bd4e719a5edf60c37dce044a2e5b4980df4a79c4bcb71562c850f
1466721367618-01,2024-10-04 20:56:30+00:00,133.05,7a2c4477fc73cdb06dc3e9f20f49f66efbed34e0c50a24260778891049020720
1466721367616-01,2024-10-04 20:43:42+00:00,170.0,9c8c2c9b6a0bf9195d279edf93b8a999aec806ced0c20b9cfa831426f343baff
1466711367614-01,2024-10-04 20:24:11+00:00,132.83,3133c97f103130e4d7834533caed8ad5e2c973d5dfcc993f2282bb3cf793dd9e
1466711367612-01,2024-10-04 20:12:17+00:00,208.24,3d7782a6c22bda286b4d48fa5dbb2f174b8691d7c5f3798da2804f7505cec9c4
1466701367610-01,2024-10-04 19:26:38+00:00,116.36,ebe6157b651d44af6f918e89dcb6d2d6e3f9b26da897babd9e9f563ff86edbaf
1466701367608-01,2024-10-04 18:54:33+00:00,192.07,933af2b68112f7f192f3fa7ac73c840ba2f6935b3f3b049f166ae7d667b28793
1466701367608-01,2024-10-04 18:54:33+00:00,192.07,933af2b68112f7f192f3fa7ac73c840ba2f6935b3f3b049f166ae7d667b28793
1466701367604-01,2024-10-04 18:30:21+00:00,40.0,2bf08af18a00a232096daedbd44ad672f8faf10bb64cd8d5028502da3f231042
1466701367604-01,2024-10-04 18:30:21+00:00,40.0,2bf08af18a00a232096daedbd44ad672f8faf10bb64cd8d5028502da3f231042
1466701367604-01,2024-10-04 18:30:21+00:00,40.0,2bf08af18a00a232096daedbd44ad672f8faf10bb64cd8d5028502da3f231042
1466691367602-01,2024-10-04 18:22:02+00:00,189.87,4d17306144950ec1f4eca07aa9149d8022cde1e87e63f547bb046c6eb5627a0b
1466691367600-01,2024-10-04 18:15:17+00:00,400.0,9aebac2625af548603258bb8fca3ce640c8532608d462e06ed8e219398ee1333
1466691367600-01,2024-10-04 18:15:17+00:00,400.0,9aebac2625af548603258bb8fca3ce640c8532608d462e06ed8e219398ee1333
1466691367596-01,2024-10-04 17:40:15+00:00,172.59,af09d56ed50a18a94bd117f1fb25c2ad79c0cace4947dc9287212eeacd60c896
1466681367594-01,2024-10-04 17:02:25+00:00,70.0,2825e5cf365ef9669d4e9f348cb23e4b0ad9d7551d8aaff28cf397e8c64d7a72
1466681367594-01,2024-10-04 17:02:25+00:00,70.0,2825e5cf365ef9669d4e9f348cb23e4b0ad9d7551d8aaff28cf397e8c64d7a72
1466681367594-01,2024-10-04 17:02:25+00:00,70.0,2825e5cf365ef9669d4e9f348cb23e4b0ad9d7551d8aaff28cf397e8c64d7a72
1466681367592-01,2024-10-04 16:51:27+00:00,164.73,d785095625be0feac418744bd81dfb0dd03de56ad73e97901694141f29c7fe9b
1466681367592-01,2024-10-04 16:51:27+00:00,164.73,d785095625be0feac418744bd81dfb0dd03de56ad73e97901694141f29c7fe9b
1466681367590-01,2024-10-04 16:51:26+00:00,184.0,a1d868767ab64450f3c24cafc934e3e711f456fd4a13173c13e4a0e7b20bbb68
1466681367590-01,2024-10-04 16:51:26+00:00,184.0,a1d868767ab64450f3c24cafc934e3e711f456fd4a13173c13e4a0e7b20bbb68
1466671367588-01,2024-10-04 15:36:16+00:00,69.0,3537784d018dedb71d67ba4f03ecc13f5e7c778c2fd0475e107fd9803c997583
1466671367588-01,2024-10-04 15:36:16+00:00,69.0,3537784d018dedb71d67ba4f03ecc13f5e7c778c2fd0475e107fd9803c997583
1466671367588-01,2024-10-04 15:36:16+00:00,69.0,3537784d018dedb71d67ba4f03ecc13f5e7c778c2fd0475e107fd9803c997583
1466671367588-01,2024-10-04 15:36:16+00:00,69.0,3537784d018dedb71d67ba4f03ecc13f5e7c778c2fd0475e107fd9803c997583
1466661367586-01,2024-10-04 15:11:53+00:00,167.05,4a87f61c0f3199b8a7ecb37efe9fbd47aeff203645a8ff79806d2243ba19de46
1466661367584-01,2024-10-04 14:40:17+00:00,40.0,14460260d2e07454fe631ea72964c4f716a97f79ca2b1c4366f8591ac6f9a370
1466661367584-01,2024-10-04 14:40:17+00:00,40.0,14460260d2e07454fe631ea72964c4f716a97f79ca2b1c4366f8591ac6f9a370
1466651367582-01,2024-10-04 14:15:28+00:00,390.7,db427d207f9c713633e7fb98c79d1d25095995908cec6586872ed2247eab5b8e
1466651367582-01,2024-10-04 14:15:28+00:00,390.7,db427d207f9c713633e7fb98c79d1d25095995908cec6586872ed2247eab5b8e
1466651367580-01,2024-10-04 13:40:29+00:00,174.54,c6909cded35b886f5afbbe462487c9537c0bee4702379365ea7e642118f696c7
1466651367580-01,2024-10-04 13:40:29+00:00,174.54,c6909cded35b886f5afbbe462487c9537c0bee4702379365ea7e642118f696c7
1466631367578-01,2024-10-04 12:13:42+00:00,583.01,a41907229ca3b202b368c731ece36e0c53483383269a1f80afee173bc13ae242
1466631367578-01,2024-10-04 12:13:42+00:00,583.01,a41907229ca3b202b368c731ece36e0c53483383269a1f80afee173bc13ae242
1466631367578-01,2024-10-04 12:13:42+00:00,583.01,a41907229ca3b202b368c731ece36e0c53483383269a1f80afee173bc13ae242
1466631367575-01,2024-10-04 11:59:56+00:00,115.2,cea0945f7529ecd3ad690fe051448711cd2e1508e2947e83cba43163a0f5dd2a
1466631367571-01,2024-10-04 11:42:14+00:00,260.71,59b04c214f3ca541384a09a7ebe337713b7330ff3c7697bfe07aa798364e32f4
1466631367569-01,2024-10-04 11:36:49+00:00,407.7,d8566949541aaf91781b1b0446836b5e5fe863f29cf19e676dac620214eb35bb
1466631367569-01,2024-10-04 11:36:49+00:00,407.7,d8566949541aaf91781b1b0446836b5e5fe863f29cf19e676dac620214eb35bb
1466631367567-01,2024-10-04 11:33:36+00:00,126.0,621b02b4933e85494885f8695997cec7cb82fc71fd54b76bab9319cb169aece5
1466621367565-01,2024-10-04 10:53:22+00:00,214.23,210e5b89b605a043d43f9b585f191feefb1a83dc04983eb5507daf560a7d83bb
1466621367563-01,2024-10-04 10:41:39+00:00,248.69,0d6e736c51a60b51f43ea746791aacc5c7102327433c531fc97bb25714c24f8b
1466621367563-01,2024-10-04 10:41:39+00:00,248.69,0d6e736c51a60b51f43ea746791aacc5c7102327433c531fc97bb25714c24f8b
1466621367561-01,2024-10-04 10:38:48+00:00,359.57,50674ae33c0311639707064c44bc57e76575e28e8d5ba8801e88cc27f3fbd4a3
1466621367561-01,2024-10-04 10:38:48+00:00,359.57,50674ae33c0311639707064c44bc57e76575e28e8d5ba8801e88cc27f3fbd4a3
1466621367559-01,2024-10-04 10:32:26+00:00,400.77,cd22ee22260307a181111accbf1fffdd4496eb9a82e25075eff91dcdfa808120
1466611367557-01,2024-10-04 10:02:34+00:00,256.33,ff21d61a85558f65ba6f9fb9faa01fbf2d4766a5a3a27ac832abacd4cfc67e84
1466611367557-01,2024-10-04 10:02:34+00:00,256.33,ff21d61a85558f65ba6f9fb9faa01fbf2d4766a5a3a27ac832abacd4cfc67e84
1466611367555-01,2024-10-04 09:51:36+00:00,133.18,19c6e67be0e9bd38af95216b2a42495b1ee392751abd898659c8b60d9af6ecd9
1466601367553-01,2024-10-04 09:16:43+00:00,205.88,3de4e8f7e5754fe206fe5e05b0e103db219f2e9f226cd896edcf036c0a08ac46
1466601367553-01,2024-10-04 09:16:43+00:00,205.88,3de4e8f7e5754fe206fe5e05b0e103db219f2e9f226cd896edcf036c0a08ac46
1466601367551-01,2024-10-04 09:06:59+00:00,188.41,4273bd78822effb23c5613075cf470b4c6e8194da23d6d6c32bfbf0e57db0e8a
1466601367549-01,2024-10-04 08:59:32+00:00,63.0,42b1d1b076a0e07277d6740f221439ad339982eb56ca1ad9190e865324271a75
1466601367549-01,2024-10-04 08:59:32+00:00,63.0,42b1d1b076a0e07277d6740f221439ad339982eb56ca1ad9190e865324271a75
1466591367547-01,2024-10-04 07:53:58+00:00,179.19,134e12114ca8a032ae9730c0ea861db871aef404017241e21bf4014f8a35fc3c
1466561367545-01,2024-10-04 05:04:18+00:00,177.75,ff035d479e75f1cb3891b9542a4e4ec217368ad786ff361e45721eb8c6584fc2
1466531367543-01,2024-10-04 01:32:29+00:00,63.64,c86f6b6fe6d5e28392ce6c7931c49ae007f4fb23a05a5ccca0e84e357c0c48e1
1466521367541-01,2024-10-04 00:45:03+00:00,172.22,23d02ea809faecf630dbe439522340235d6bc406f3c719ff68bafdf30d27a54b
1466521367539-01,2024-10-04 00:36:44+00:00,250.88,6b62b7c8ea9ed89bd9be1768701d4aa5d148f7cc014eeaa5021501d36c9d4e5d
1467141367754-01,2024-10-06 14:55:36+00:00,377.94,1b4316f988817389c0bd96226b2f9ce28e6bf975e505718522490144b6da12de
1467141367754-01,2024-10-06 14:55:36+00:00,377.94,1b4316f988817389c0bd96226b2f9ce28e6bf975e505718522490144b6da12de
1467141367752-01,2024-10-06 14:31:27+00:00,621.21,d2e4f0fab386eef01a8a5c228af52c6ce427087a3274a92c2100f8cebf9015c4
1467131367750-01,2024-10-06 14:01:35+00:00,367.49,f55cf5c4a5ca32833986b185a658a430665221292845aef82f52c486cd8b4640
1467131367750-01,2024-10-06 14:01:35+00:00,367.49,f55cf5c4a5ca32833986b185a658a430665221292845aef82f52c486cd8b4640
1467111367748-01,2024-10-06 12:27:02+00:00,179.74,275ba427138c2dd9d6d0af838c1ad5e596689ec2dd165f5cecd9fda7f7a09b99
1467111367746-01,2024-10-06 12:17:19+00:00,449.99,c3d74964f25ea5d2e842daa895fddfd8c9a218f7a1d7d62153ea859d0b9caa8b
1467111367746-01,2024-10-06 12:17:19+00:00,449.99,c3d74964f25ea5d2e842daa895fddfd8c9a218f7a1d7d62153ea859d0b9caa8b
1467111367746-01,2024-10-06 12:17:19+00:00,449.99,c3d74964f25ea5d2e842daa895fddfd8c9a218f7a1d7d62153ea859d0b9caa8b
1467111367744-01,2024-10-06 11:55:49+00:00,250.59,ce1dc63fb5208dc99b70fb3ed16db2c66327f63562e904cfa0fc0087364ce432
1467111367742-01,2024-10-06 11:52:57+00:00,185.19,c3552d4f657efa5510257b089058a740b9e186015e8d9a3edb93380eb6994041
1467101367740-01,2024-10-06 11:16:57+00:00,158.55,2215053a2b606ce244336530e8069243502eb8c3634c284c7db428da8095d518
1467101367738-01,2024-10-06 10:52:23+00:00,166.39,fddc4aa35755dc45db2b29c1804d62735de3d96a618a6fb21df2cf7db88b758c
1467101367738-01,2024-10-06 10:52:23+00:00,166.39,fddc4aa35755dc45db2b29c1804d62735de3d96a618a6fb21df2cf7db88b758c
1467101367736-01,2024-10-06 10:47:03+00:00,136.78,882dae48ee4fd37ff56b0e28ca598655084b18d742478bc0f4fd1f33d15af968
1467091367734-01,2024-10-06 09:56:43+00:00,133.0,e0a8543c14424ecd3119929810397b8a9003a869e3ac2f1d189b10f4db73775f
1467081367732-01,2024-10-06 09:14:02+00:00,450.0,97f65c81082a8602d59fa9200625ce0adf823f52fae652af6aa485a2166feca0
1467081367732-01,2024-10-06 09:14:02+00:00,450.0,97f65c81082a8602d59fa9200625ce0adf823f52fae652af6aa485a2166feca0
1467081367732-01,2024-10-06 09:14:02+00:00,450.0,97f65c81082a8602d59fa9200625ce0adf823f52fae652af6aa485a2166feca0
1467021367730-01,2024-10-06 03:17:54+00:00,539.38,81a0eaa921e9fd1feea60fe8056143bb70401b6b820be3705ad8a9507aedb533
1467021367730-01,2024-10-06 03:17:54+00:00,539.38,81a0eaa921e9fd1feea60fe8056143bb70401b6b820be3705ad8a9507aedb533
1467021367730-01,2024-10-06 03:17:54+00:00,539.38,81a0eaa921e9fd1feea60fe8056143bb70401b6b820be3705ad8a9507aedb533
1467021367730-01,2024-10-06 03:17:54+00:00,539.38,81a0eaa921e9fd1feea60fe8056143bb70401b6b820be3705ad8a9507aedb533
1467001367728-01,2024-10-06 00:42:49+00:00,300.87,8ce15df35bd672b415680c890cc1362f5f786d80648b445e8ba5a654e83a68df
1467001367728-01,2024-10-06 00:42:49+00:00,300.87,8ce15df35bd672b415680c890cc1362f5f786d80648b445e8ba5a654e83a68df
1467001367726-01,2024-10-06 00:40:50+00:00,226.33,4f6512bd8f516fbb107ba32c99f1791498d21b3d2f0cb7d92eabd2132c3fcc0e
1466991367724-01,2024-10-06 00:12:44+00:00,300.88,a024bff57d6c0b4f7eee22c65249564ca9d8995756980181dba734bb3305bdf8
1466991367724-01,2024-10-06 00:12:44+00:00,300.88,a024bff57d6c0b4f7eee22c65249564ca9d8995756980181dba734bb3305bdf8
1466981367722-01,2024-10-05 22:50:02+00:00,40.0,9a9c9f1993ee6d3f05a783f5a4b6c994842e6e4a786a7bfcc6ec4614666709ed
1466981367722-01,2024-10-05 22:50:02+00:00,40.0,9a9c9f1993ee6d3f05a783f5a4b6c994842e6e4a786a7bfcc6ec4614666709ed
1466971367720-01,2024-10-05 22:18:41+00:00,184.05,a1b89c45f4938eca4eb7a0cebacf97a6976ec74f314982fa7d5298d4fc1ba0ec
1466971367718-01,2024-10-05 21:51:47+00:00,190.4,64f87941d5bba229d966fca6afb58279d802099c982da44d0da0ea5f8342db28
1466971367716-01,2024-10-05 21:42:36+00:00,175.48,bc986210585d63f0b6179f1782df93d0ed7663134c1fe7c7b99a3d3cfd5fcd1c
1466971367714-01,2024-10-05 21:36:32+00:00,190.88,7245e9e2c4574a05b56ddf7c347b6fded2938a7187009044d5a21b3fa9c0f0e0
1466961367710-01,2024-10-05 20:46:21+00:00,169.06,f710d707d028169ec4b5eaa9f32582c38845ba84075da450543e64eaacf6c6b1
1466951367708-01,2024-10-05 19:55:14+00:00,860.0,4a828b3bdf910bebbcf6a29cfdb77b3374672e1a95e4d4fe64872f01d4da2ca4
1466951367708-01,2024-10-05 19:55:14+00:00,860.0,4a828b3bdf910bebbcf6a29cfdb77b3374672e1a95e4d4fe64872f01d4da2ca4
1466941367704-01,2024-10-05 19:09:41+00:00,299.88,cb36414cc3aa9428a834ef536b83b244bcf0bc266f822e2708322502c2d3b66b
1466941367704-01,2024-10-05 19:09:41+00:00,299.88,cb36414cc3aa9428a834ef536b83b244bcf0bc266f822e2708322502c2d3b66b
1466941367702-01,2024-10-05 18:47:41+00:00,190.0,ea4d3a242b7e76162c9b63c68a312bb263ffcc9dc033242fd44517ad3a77374a
1466931367700-01,2024-10-05 18:09:44+00:00,124.41,65c706fb8b1afee8d95fc5e2107eec31ed6065b2f280e934574f4d0ca1273778
1466931367700-01,2024-10-05 18:09:44+00:00,124.41,65c706fb8b1afee8d95fc5e2107eec31ed6065b2f280e934574f4d0ca1273778
1466931367698-01,2024-10-05 18:07:55+00:00,191.43,f0da637ba02844624ffcd57220e010a83c1dec4cdfcb21e534f95d7f969edc18
1466931367698-01,2024-10-05 18:07:55+00:00,191.43,f0da637ba02844624ffcd57220e010a83c1dec4cdfcb21e534f95d7f969edc18
1466921367696-01,2024-10-05 17:19:58+00:00,820.88,4284f25c137d4aff17a03e9f3319745f324b47d7aa1f06ae279c7d6c4f054476
1466921367696-01,2024-10-05 17:19:58+00:00,820.88,4284f25c137d4aff17a03e9f3319745f324b47d7aa1f06ae279c7d6c4f054476
1466921367696-01,2024-10-05 17:19:58+00:00,820.88,4284f25c137d4aff17a03e9f3319745f324b47d7aa1f06ae279c7d6c4f054476
1466921367696-01,2024-10-05 17:19:58+00:00,820.88,4284f25c137d4aff17a03e9f3319745f324b47d7aa1f06ae279c7d6c4f054476
1466921367696-01,2024-10-05 17:19:58+00:00,820.88,4284f25c137d4aff17a03e9f3319745f324b47d7aa1f06ae279c7d6c4f054476
1466921367694-01,2024-10-05 17:15:50+00:00,728.0,3cc2227f1be06c039d3d0131042d9045545b20fa0affa2e2f5f9063405bd635d
1466911367692-01,2024-10-05 16:23:48+00:00,398.88,56ebd8f8aaa8203e9a9311a81a2e8caa794e0ee2fab394336d86b5759007255b
1466911367690-01,2024-10-05 16:10:57+00:00,440.99,268ab7a55229fe8cefe3c16b5a764142b87d17400847eecb0026b84d6e42c71a
1466911367690-01,2024-10-05 16:10:57+00:00,440.99,268ab7a55229fe8cefe3c16b5a764142b87d17400847eecb0026b84d6e42c71a
1466911367688-01,2024-10-05 15:59:19+00:00,192.74,1d61f96f924f79b99b40ca598132054b405277e45273093cf5a24956e8ef7a30
1466911367686-01,2024-10-05 15:36:59+00:00,256.14,46a602b6faf9b1a0bbfc52346ff81fc01690a15f0a274bed7027ce3f599b0ad3
1466911367686-01,2024-10-05 15:36:59+00:00,256.14,46a602b6faf9b1a0bbfc52346ff81fc01690a15f0a274bed7027ce3f599b0ad3
1466911367684-01,2024-10-05 15:30:14+00:00,317.49,b8916c43f1d91957a76f27ada24745a7a25e8401bbd6dabd7f4a53fb462d3046
1466911367684-01,2024-10-05 15:30:14+00:00,317.49,b8916c43f1d91957a76f27ada24745a7a25e8401bbd6dabd7f4a53fb462d3046
1466891367682-01,2024-10-05 14:13:34+00:00,65.88,c79cbd43980170e79cf6d88ae2e1f3a1ec6e8c77ead31f77a8b1d3e662e18d6a
1466891367680-01,2024-10-05 14:06:30+00:00,175.4,a3ec3eda82e307c2d2d6828781eee7b56dc3716114dcc1179bb712cde22c9432
1466891367678-01,2024-10-05 13:33:06+00:00,486.0,97b7766bb904057c9813ae370738b41af2a76b798f793fd95149135caee875da
1466891367678-01,2024-10-05 13:33:06+00:00,486.0,97b7766bb904057c9813ae370738b41af2a76b798f793fd95149135caee875da
1466891367678-01,2024-10-05 13:33:06+00:00,486.0,97b7766bb904057c9813ae370738b41af2a76b798f793fd95149135caee875da
1466881367676-01,2024-10-05 13:13:28+00:00,166.7,1bd1c0555db6ed72eee9dc350c9cedb41196a0eb2e38e7a1199d54573f01c2f6
1466881367676-01,2024-10-05 13:13:28+00:00,166.7,1bd1c0555db6ed72eee9dc350c9cedb41196a0eb2e38e7a1199d54573f01c2f6
1466881367674-01,2024-10-05 12:41:15+00:00,101.21,3b2494b83a6387601bb434b19c363a528abbb6cf0624e37138f5a20da613ae5b
1466871367672-01,2024-10-05 12:29:30+00:00,165.85,9d1d58effaf26a9414b771f8a0499fa144a7f4435ab844c82e2010ad6edf8e92
1466871367670-01,2024-10-05 11:58:28+00:00,174.62,93bd19d2ab81620efe1f532f22a386ef2be48b117b8a596f96397105ceef2211
1466871367668-01,2024-10-05 11:46:21+00:00,253.49,73184a23af63bf33ebd74dd6555ea2707444cec649713105dc4fb56acf786550
1466861367666-01,2024-10-05 11:25:57+00:00,326.4,25c71e1c42aa03d43eccc6f146be318a480a5cdc63f3b86b4c90ecea354818f3
1466861367666-01,2024-10-05 11:25:57+00:00,326.4,25c71e1c42aa03d43eccc6f146be318a480a5cdc63f3b86b4c90ecea354818f3
1466861367664-01,2024-10-05 11:14:31+00:00,147.6,8fd92b8262853120c6879e11cde41d01fcc9823b029240690824319e77a2d904
1466861367664-01,2024-10-05 11:14:31+00:00,147.6,8fd92b8262853120c6879e11cde41d01fcc9823b029240690824319e77a2d904
1466861367662-01,2024-10-05 11:03:11+00:00,225.21,4331c53110d24a9809d11abcb6fd7b97702c19d7db2b290c5fe92d8054f206cd
1466861367662-01,2024-10-05 11:03:11+00:00,225.21,4331c53110d24a9809d11abcb6fd7b97702c19d7db2b290c5fe92d8054f206cd
1466861367660-01,2024-10-05 10:57:58+00:00,513.0,2e7711f749ecca124af59604bdc98929bfa1bf1db1e1ade6e3c5b178640b267f
1466861367660-01,2024-10-05 10:57:58+00:00,513.0,2e7711f749ecca124af59604bdc98929bfa1bf1db1e1ade6e3c5b178640b267f
1466861367660-01,2024-10-05 10:57:58+00:00,513.0,2e7711f749ecca124af59604bdc98929bfa1bf1db1e1ade6e3c5b178640b267f
1466861367658-01,2024-10-05 10:53:04+00:00,118.21,b55979cc944130cc5f19c79ba0377af32734d8b9033e48cf7f71b382ba4e05a4
1466861367656-01,2024-10-05 10:40:48+00:00,281.84,37c8f6f79d5f84df9a64546fb6a72c11d1d53855c67975a53c954b36285ba8b7
1466861367656-01,2024-10-05 10:40:48+00:00,281.84,37c8f6f79d5f84df9a64546fb6a72c11d1d53855c67975a53c954b36285ba8b7
1466851367652-01,2024-10-05 10:17:22+00:00,273.53,c649ca0ca3b4becfbce7a0076e2f0ec122e7f5e27a5a77b7ee1c766a553f5730
1466851367650-01,2024-10-05 09:55:18+00:00,170.98,58d12292220a1d328dcbe61e21e9ba409c9178af4b60883d53f05fdc88b41d4a
1466361367415-01,2024-10-03 08:58:02+00:00,189.05,89a6c984d0f2bff9736575cb8692e7aff32da8fe5439ebf5b55f2bc2db6e130f
1466511367531-01,2024-10-03 23:51:19+00:00,140.88,4853d90802e3878784d732362b0a8c1731f063025f46170a22a284b7ed9c903d
1466361367413-01,2024-10-03 08:45:36+00:00,222.0,68113f14634887d5dda6df0829a9843b517ff30da09bdd05457c4d4f80fb87e5
1466361367413-01,2024-10-03 08:45:36+00:00,222.0,68113f14634887d5dda6df0829a9843b517ff30da09bdd05457c4d4f80fb87e5
1466271367411-01,2024-10-03 00:01:16+00:00,133.69,232988a1a7c14bc1249975a57e1602b24172fa854970db8c6076becd4ebe4130
1466511367529-01,2024-10-03 23:42:19+00:00,186.06,a3aba72ec99e226a4f611bc9078e7088de444ef0b9a229ef183c3d91a40428fe
1466261367407-01,2024-10-02 22:49:56+00:00,160.88,c836f4edd48b4f4beefa897240e7c33a8c6c6a5dfa193f437bda903e680c3891
1466501367527-01,2024-10-03 23:16:22+00:00,172.59,e0d54a2fbe63098cf8682cdf3d1cd5c466a464e9e5589a003f7e3c367c5ee0c1
1466491367521-01,2024-10-03 21:58:26+00:00,76.0,2848f46aaa330082a8e4aceb693cc0f16120192569937ebe36fa7d7cbcbd34f3
1466491367521-01,2024-10-03 21:58:26+00:00,76.0,2848f46aaa330082a8e4aceb693cc0f16120192569937ebe36fa7d7cbcbd34f3
1466491367521-01,2024-10-03 21:58:26+00:00,76.0,2848f46aaa330082a8e4aceb693cc0f16120192569937ebe36fa7d7cbcbd34f3
1466261367405-01,2024-10-02 22:36:51+00:00,513.0,fb5dd73c01d11086e67c0cc021c048ae83503c16c5dc232ed30dba1cddb747d1
1466261367405-01,2024-10-02 22:36:51+00:00,513.0,fb5dd73c01d11086e67c0cc021c048ae83503c16c5dc232ed30dba1cddb747d1
1466261367405-01,2024-10-02 22:36:51+00:00,513.0,fb5dd73c01d11086e67c0cc021c048ae83503c16c5dc232ed30dba1cddb747d1
1466481367519-01,2024-10-03 21:17:17+00:00,590.0,ca6887cdb110e890f5d807c9f848b37076f45e10aee028dcea9bb5cc7e3d4b16
1466481367519-01,2024-10-03 21:17:17+00:00,590.0,ca6887cdb110e890f5d807c9f848b37076f45e10aee028dcea9bb5cc7e3d4b16
1466251367403-01,2024-10-02 22:27:27+00:00,139.19,c43f6e52fac66283cba6621751031583ce89910aa0fedd29709f38a1e9edde82
1466251367401-01,2024-10-02 21:35:28+00:00,147.97,145cfb59c129b5ad49e7c32c9498d5d8ec64d2fd2e5da4b40b1232bdcbcd10fb
1466251367401-01,2024-10-02 21:35:28+00:00,147.97,145cfb59c129b5ad49e7c32c9498d5d8ec64d2fd2e5da4b40b1232bdcbcd10fb
1466471367517-01,2024-10-03 20:24:26+00:00,500.0,c6fcb3e7dfa4fbc206e379f6c3f479a88903307ab468e92b716fe8c22834732d
1466471367517-01,2024-10-03 20:24:26+00:00,500.0,c6fcb3e7dfa4fbc206e379f6c3f479a88903307ab468e92b716fe8c22834732d
1466471367517-01,2024-10-03 20:24:26+00:00,500.0,c6fcb3e7dfa4fbc206e379f6c3f479a88903307ab468e92b716fe8c22834732d
