client_hash,recency,frequency,monetary
018b1f5e9d6d744a47a91d0d37f269defe0d2807a5b676dd884511945fdd7bb5,662,1,58.99
018b338ea7d00aa86f864666e355ccf5a9782b8284f929a1ea3651bfbcf88f60,432,1,573.95
018cd868faf40b1ea6769673cba5c5f97860649db673a26cb5224fb2366422e0,235,1,67.67
018e828fc1c2974f92241a49a907ef37f6c2465f9d0493abaf21e2875c64af4b,94,1,321.62
018eff8518f4fdfc289264017aef8f14b9535f0f47f227021df434fd5eac2801,404,1,169.98
018f4cf2a91ad26e7d93227607cb2fe757b1fdde46a5636d5ad55111f1eda505,346,1,40.82
018f5dcbfac6f47a6309adc33080462125ad43302665b8eae52972f250442949,641,1,109.68
01906045525b79f85b29c3e4ee2a3374b88c3826ff445618e88cbd40d925086e,651,1,213.44
0192ae526afc00e2492524e93cfe21426870e2ce1e6218f72da70724186443e7,319,2,449.63
0192f06394410e7f75bab531c5b0c3b26c0c19e02c3825368ee9ed014b761d8c,479,1,147.72
0193518b64ac4a2a5b36bbce8f4c20df524bfaf12c6eae8c9c151315f39b9a24,657,1,178.26
0193d0615e190021140ce1f79fce3d788b075d6fed0d01f55c822f2e576ded91,181,1,189.59
019472c3e405151908ce3bd0466d0e66bd5efe5fa461d2200f372102121c321a,74,2,318.94
0194a48631b9d7e1d897f498363eb0d326e0774a7ffc46bb1066de06b4092eef,528,1,72.94
0195c28f42e8621f9125c38d0ec9b1976e8a7ff94f413252f006c25d52c94e46,386,1,164.16
0197588f48799c7934778742d561fed02e3e319d57d67181e378b6dc1dea0e8a,459,1,139.6
01981946cfbb560cbee541b6527d3ab3fc73d0633d3e82d3a8a14e58aeb19e9d,499,1,126.39
0199581262155ef4580216d57aace822330a460f19dbc970687c7b7c460d0416,164,1,118.58
019a0c3125bf8033eaa78a033df411de9496b727f64ebd15fda296267c538115,340,1,198.97
019a5e93814e9c59537bd7f45a6c4c82af77728bf7d7e3d56b5ce31536a70a4d,269,2,369.97
019c8d977e2e890f243d2da470da4e7ddf07ae4cedfbfacb916f4a2a5c765b52,569,1,341.76
01a2fef943a228b8585ef7a3c816f56a8e27c1aba0792251171ec6de123c59a6,183,5,922.67
01a3815ddb7d42865dd7d97ba631e4fd3397ec04b97ceeebcd70bd460b0b6e07,672,1,117.76
01a3a0800bc93c4a02cb6d64242e665ab6270dbe92998b7c6c9c733127e09896,600,1,128.33
01a48402a17ae0c7be11ed0ff108a6c93870d28c4c922af12f171955dedfc854,224,1,142.47
01a80b20a8ea61a4d3ef28a050ec748f6fba1ec44c701e4f435b8a4a5af94995,415,1,293.96
01a8701e2c1eca042a943bd8f6172dfbe1a432233e007ac908d2f0b3712ad863,325,1,170.41
01a917471a873ec7373c50d79dcb84f3b715195c06733a64cbc64bdcfb467aa6,322,2,334.09998
01a935168af7a6cc65f7a7a0eba2af481d533f3da9272673182b18c2bfb9dea6,242,4,1687.62
01a9a00d850847c2d4e90ad99c5e650dece692c0f94ffbac4548e0bea9ae25e8,413,1,269.96
01ab8db5521dae284becc92c65fa5273a5ab62a56944211129c447cb2258b948,609,1,147.26
01ac3703680b92f0f1ed0f4c4297ba63aeb74fad0da8f91d1e83d4ef8a5d8191,111,1,140.88
01ad188a4bda628f3bf75b0617c5563c989de47958c0aa7899836c8953326300,253,1,61.66
01adbcf46cfa1257e2770728dcfb5fb4b9a6395e8d060591b652961079af8ce2,333,1,291.61
01af6d22f394d8e6c8fb68df27c13202810181e58ac4aec82998dfd6779c91a7,416,1,169.25
01af7867103f7789a492ff7aac89f9c9851446f653bb5a84f1b35a6367d640b5,110,1,140.88
01b011ed7d12fa2a67dd420cc7e1bfb29491265277df73289f5f3b0be4c8786a,432,4,699.23
01b411da19e3a6573191efb0e84016041a45da3390e0092ecae2f27ce99efc2c,655,1,170.46
01b5cca2240fa5a15eb4af3252bb6b9eaf29bd8c122ef789e1c7d0bab635d7b3,268,1,166.75
01b6427a7abc1026157f1505a69b76f1a8b5907f35f6034e28a701a2fa4c2822,459,1,276.42
01b708d22c587c82a3005e8169d097be3aece22c79581a48026617afb6383636,230,1,231.57
01b7a18de0f7cf73b9798208bdd5680e82348ae06164e1275cd2e40274499878,665,1,268.16
01b865c8fa240e815c6d16ed03dae266a307a1722e93a3bcd595f08f23d09167,583,1,196.52
01b88f3af50e267e5af486a135011538ae5e5c582bbd8a4b46fb6a5099abc2b9,544,1,718.4
01ba117a2f4ee968c6d96a54c9555712a7d14acdf8546b658d0588882e688427,326,2,275.61
01ba73c57ad21c3ac41e828b7b745755e38eb62150521a70a77f7bfa7ba1e186,589,2,448.88
01bf566904bf52433e29bf55f94f197e4838133c6acea0b08294689e99216b87,584,1,378.5
01bf6f882864accfbf4231048acf4483ef74cbb5218d1f88304d8a09a427b54b,245,1,269.97
01c01f292d578428ed71967d2634173cb1581c45d493fa27d94746d44894319c,408,1,128.42
01c12c91764c5cc7e2a698a9dfc2b715fa0a626a3621fea28ab6aef67fb19a5c,285,1,169.97
01c144e6b0be127acf9b6e03c64342928515644380dea6a6d3126fe53b5bc364,317,3,797.7
01c500d8883c5024e79cabff2ae55a3a8757c41089e853eb8419a76b23452eb7,514,1,166.21
01c5023eed55474e68a44eb44c395fb53ed5474e6981eb4bc6a4d1406d69e5c1,191,1,98.0
01c54a61c90b0cb1dfaa182d819cab70f44c90e1bc6d3a95bafcb115a0b85647,84,1,155.85
01c5f3db63266d121305cd4f935d66f172ed0a54517a9bcae862364ceb5bee1b,654,1,113.99
01c7b950c53ee5bced0493d8ac6e43c1ec57a76c77f118a37459940939f36a17,655,1,143.16
01c7ca8f5747a034d78787d6063a48f8e0bc0739fa203941e09d30e0296d3930,654,1,145.94
01c83b3dfe45d96b106733eeda3966ce3ec0402f23ec05671c78b71ecbaf5bb8,326,1,266.57
01c91a0e305db964a291ba23288f339a892ca21bcf646eaa21279f22a7916d1b,629,1,218.96
01ca364eb7230156fe1df53afe72dae5e29fb86de7be8e7d4fc383a8d7489855,606,1,153.99
01ca7bd656a69ea03d7385fc0786e4282294a61185b1a80fd01319ee7cde950a,224,2,330.19
01cb7706087d99abe61a6e33732ea1cd3234fb544e2934976159c980f30ce602,463,1,187.76
01cbff52683f9a1908471ae5cb7f80cf640568488880f7874e9f92f0c07c9512,525,1,114.91
01cd8e5c19a228cae7e58f532b59336172df145c773364db1b8ea9411e563931,527,1,126.95
01d0d5c168d7dd241607a0b676e3e707bd5d733fd3958a2a9ffd5848fe06c0b1,531,1,54.44
01d12615535f793f8bbfcad2adebe71cdf525851e180911955bd4097737d3ec9,526,1,261.26
01d4995213b04d5393a126724a48df47c1218369e2dc7ac3ac50eb405249b900,641,1,309.62
01d66ef58b9e900eee6ea19946f74a165163efd03a39fbd27d711bcfb5cc0e4c,547,1,778.5
01d6d864216886fb5d9cf3c2c9457b9461e294a8e2f96c73a56bb9a8a9d1464b,633,1,247.78
01da726802d29194cfa26e69031f4a17722657f7d5ef45fc93da62cd7ba866bb,195,3,835.56
01e07e8da57faf49456b992d626357067f227b80eb8f3af5552bf52ae920f108,464,1,115.57
01e34d0d1242776c794043339e40716903ff77466d1cf58baee893d51095fbda,71,1,172.27
01e49083747070e0a664d35f2ee991ff40f1f0d3580cb46597d03d606565a4bb,359,1,149.51
01e68bafa831392b0821112691127dedf623b32f1b3cf261d2ebc16d9e7d2e21,401,1,150.36
01ea0116d4ff99deb130517b4e43be79d4aa9604ff2e4706c280f746fc7d8e15,673,1,602.41
01ec88fa429f65c1c14465ce8a6998b9c493140a0f1a86201c01519878689ed3,480,1,525.0
01ee2f12c9a718c92b3a2b33bc2fb82b8b6d8b199446ed79fc6273a3a46d1a75,346,3,452.55
01ef404ab358f93f1ddc4328ae4cc94f84136778207d1996e377e2f718e7b3dd,112,1,107.82
01f1cec43f2482ec8da78804d97616849f231c9cbd56129f0a974a9a08946d6d,195,1,210.88
01f3528b31319cf8801f776ac9dd5efe887101020da6848c162684a725ec5d81,437,1,340.68
01f3f81cec8d3d8244cd4639a21dfb84e98ef8bba5b12acf6e747177a344ba43,158,1,167.93
01f45539f9da71c996d94faf5700360adfe7ab117be03f33c6455b73c91144c9,362,1,170.41
01f4989cc7de2e9840224da1ed6def24d164a60d7d4488bdafcba9d37b5d16da,285,1,72.86
01f66deccfdcdfd80069b797da5d0c868aa96b51bc562540c0787dd1c152e393,192,1,185.29
01f7546dfb4971a2d3772fd30693e1b69f0593964b7c113e4cb2bf165e87cce0,615,1,113.3
01f7bc482f1bda60a4a4cec61cb19e5c79bb13d6bee70f7b02161fe35205f28f,355,1,78.14
01fb54ca6023d3edc608718e2e732eacb34ba560ada138c646b7c98f0648a979,579,1,83.58
01fe24b945d907f429f3ff9d1566abbc1585d908d3b71c25ddd1036beea12929,649,1,1527.61
01fe9f833e9bcf6bd96d71d5ddbec05838d3883c2718637bc2140179f8eb5ab9,554,1,208.3
01ff11f6c8d97317e6774678d0f202f683eb4e6f22ca57beaab286829cf793db,361,1,121.66
01ff7a57fe30a0a708abc4d08cde0f8d7df49f31be53d925e793937e7b5cea0b,406,1,472.93
01ff9820ed55b5a675def72c79aa2be09a6dd2476bd8b16aa63be2c81793f7ec,13,3,460.85
02002a9a790fdc37adef63f593484098fa7dd3f12224b3688407e666f121cc14,578,1,425.0
0201016d62146252a0adcca463e0f777f2b9844d04ad21474447ada3df2596ff,457,1,63.88
0202b86bcdfc298f8195632fde477cc3066ad22c8b2f1e1d05946dcee58847e7,295,1,400.0
0202c605817f77c992611d213c5861b1e07dc97b487ee96a8116390c17db33f7,639,1,166.93
0206cccf6df380802967447330af3422afc9a232ce7805d526bf6d723f21302d,345,1,266.63
02075837c5f7c62b8638c0f8854f8f9e1d1727e04435aab1bddfe9849a66211f,312,2,925.25
02090fba1ae23be0467451a9ed650f326f9e80db48bce00e197d53d4e2ca17e1,599,1,342.76
02094b66b980d0c42bd5ed11b6ec13d3e648326ff892f2dcb233ac183e99e4c3,604,1,110.94
020b7b606be08eb0317f4851ed27aa58637cfe56db94e056566443b38db3a190,535,1,164.1
020e73659e759313f3a81f8bab8153a170c6939ee693e2c267e6de9c91e01d55,549,1,115.12
02114c3cad4568620bb45d3fa5c8478b4822a4d69e7f28533e6a1e281b6f26b6,94,1,139.9
0211dd534b2154d9ae2ec37b26aae02030e81328e21df0a667ec835b08e1ec51,503,1,285.76
0211e4ab0a1145202714ca77e85668a373c84f158c63be745b5e237d32aeabac,322,2,280.03
0213d744c38dd13dccaddc5800d9a06bd385c98b2b146001daa531a745ad0f0b,642,1,157.66
02144b0d43ee8c61e55e0e3ef757a042c7cbf630a554f0c37c3d42f897ed411a,75,1,222.99
021637d136fbeecf8fef5e10a6ead32c03c290cc397a39c789e4f65b6bbde06f,528,1,175.26
0216b7ba2d3e9b92e2a8d7a434bb730ad03e63513290585a299875841e035d87,534,1,414.0
021817d3a8ed13e8971be81cc8ce570dab657934224129569530c80ee206881c,22,3,861.9
021835769c1ad20bebd5a9a4760ed2ed89e2151c0c72eab714ab5e81c44a2ceb,562,1,317.75
021972b0e1aaca7b44609578ff7812ce31cf2029754d7cfc95933ed316e40668,340,1,269.97
021a1c83c8495baae67120e94533c64962c90d1ed4ec11efdffb34f5912e48d6,667,1,187.49
021ac0fc0295bc106ac4de1dec8d56f106009269230e469cf5677dd9f369f603,523,1,125.95
021e22a954a3468212f8de835c59c24126f90b87407b5b8de12df63d1e6f88d9,491,1,149.8
02228d048be91e1a8a3edda03c14fdf78fca030da62f1dbdc87d0075b41ac5d1,158,1,176.58
022292e927690c8a3731d6731773f36faa97a3a350d969b8635daaa035924fbd,530,1,168.16
0223a83ed913906a1a8d7e05e1607ad925bc14ceb9068a9cabbf70ddd04efd0b,645,1,192.76
0224169b2c30f0e88a2e13c61498cb65da648c2b7f1adcf016dcd145babd3aea,627,1,172.66
022982e5615846bce231bfadd4c20487738a2ec4e378acb5d265774fd11f5827,310,1,102.14
022a4789d84d05222bd59eed0b3a0918a004121bcec7f7fa2a18c4521e87bedc,334,2,369.97
022c9ed45d1640e2dc3c4e5e179003c010f4a7c0e43140da0988b677b4925e17,496,1,165.26
022db3b3b6a10b6b7d4033aad1c395886b1fe43af9c043302424302a4f8bf93a,271,1,107.39
022f63aa7f154465102e91582105cc738052f53a5764886cecd0b383bf4c66ce,410,1,261.79
0230ee0fc5af36866fe57f25e8644b856c62fe603b28d73f07de55c3b64e07be,23,1,82.28
02321e89eb13bd30a5f8d79f58ed50c8ac9b45d459631c48db5454cc3b3ac78c,283,3,506.35
0233c49a8a37fb0d3a5fe86bcd740f7fbf0cfbe707569a4bb49f7f6884ef8a64,44,1,302.58
02346cb7b0eb17830ca0c8028670d99c3346cfee126f6c2981f643cd014d95a8,486,1,143.18
0234c8660f88147329b6d5421883bd206b56e3cf14d0a6d8a58ee172ac0bdf7b,245,1,305.13
023773831071ea302cbbb8bd1744a56324925157abf566c6087e29c8bf19fdee,266,1,117.43
02389bf02e5d37b481be878971a3cc75b3354da1f2e1dce86bd80b214a544c20,638,1,160.94
023d0f101961bf5e626250ba7f1dac69d969ac7ae9be00f2e7d365c7ef39e12b,453,2,951.75
023d8923af372331e1c2c26912074ac7c928c70122ed0120d5c3748819339fa4,528,1,240.68
023dc673b0495bacdcc35e81c5fa55b7ca9435bd5cd942644a36b8ec4b1af824,566,2,382.7
023e9db1607561ff06157cdc6415535ddbbea865b4680f11a6f4f2ae06cc6d69,166,3,783.31995
02419350f88a09a5e7eed1f99cd7d5b84c239f598366fb02712f176477438b00,155,1,168.86
0241a206b8e7d653cb840d4efb1187f8b9cebe3bc67a662807ff08f7a2f05a26,465,1,164.48
0241d5a14762b11d426303acdd73beed7db9066e662e8e994d215b3d744d5c55,170,2,305.63
0242b8dc9df80ed2610b925036254c38e6c8331d266ba1c8bce9a1b30b91bc42,627,1,230.42
024658aff686acab2c2d26b1229cefd56edfdce0d890528e2525e4bb83a5654d,490,1,158.61
024852224f433daede7dbfb087309aff1f659cd834b358e242005df7cdcd3473,285,1,161.28
024a01f7cc9ad82209ee0defb3dcf4f9c0e6e0b2ed3bd0f3fbbecb969f3ed4f4,361,1,244.97
024b2362b3db3754271ae1423a972fece799539e5540b1a27775f9e3d84b9bb5,469,1,417.76
024ca81b9c43cc6781331662a0ebc0d96fb394bf0b1c1ed0f4f5686cecdd267b,508,1,173.68
0250e378ba3d2bce82321f8650f497acecfd03754d9f9571fa493d7a7833d1cd,486,1,229.37
0250f87312b31f1c5fcf7301bb44544726c8ba2c4d9889613d6d46b1a14eb0f2,511,3,366.94
0251765afb52d5c447e41a8e50a17aa9024823bfc7f9d50c66d93a1951553385,346,1,167.91
02525d62114ecd60ea05d29c4524157ceb3a01084b6452a76552ddc9fdf788cf,88,3,1182.9299
02546c4947d0c1ba753142f5e7c53f50ab6f6ade9a744ae26f475b4293436156,300,2,326.13
0254ef5870f65486271529c5fddfcd970cd31f836ac0202d1ac23dc51c89455c,494,1,138.55
025664195270ed6888b5fc7eabeabe0a42dd4d835e8e950fc26ba9e34cdd9c44,649,1,425.0
025aa32338409874cc14f9e00ff6e93fd4c4e2ee8114a96bb4762285639cd5de,48,1,73.32
025aa86d4b325d8ac5bf5faa6a5a554504711fb793e171c6fcec3cf21252b793,496,2,1852.3501
025e8a670f54ccbe164487e192be6a8346d20ee0ce0ac36828772f5270bc68ed,188,4,1975.16
02622612e315adf79a8b431e80d5dddc1bd7a3e3ec2100c64fb764b045197c4a,536,1,151.27
0262d15584da5d30cddd47e26557a51781824214504b0ce386654e93bfc998a2,249,1,215.61
0264b08570756ba18ab2f24862279737f00d444ebd98e1f36d25c5d1e67a7a62,560,1,189.94
02661dec95e5f7078eee7a78ebe816bed3dc6141dec4b15bfcfcf9c9b2896924,660,1,137.76
026711613853019b5d9a538c10a4ff2599ac9715735ae0ae7597b0a268e3cd55,515,1,175.44
02689531908f77a715480b3f93de404b129b57cffe04c072ff92cc8042e17259,263,2,350.63
026ba8e6bda32b0891f94c722b4f1ab7e01351c907d29335fba3b955c2654ece,426,1,163.99
026c0fd49d98a8184e184cf69b79ba30d2d75359b19ab4a807ee2d1c06d03a8a,237,1,133.29
026c4fd34fa7d080da968ae08c1f455c84aba315cc48d5b15c3a35c4d1c3bbc3,257,1,190.97
026db36ed8bf1eabb9ee7bf0eaad0e80d66d72ec7a8661a3d65183c55d314f6b,439,1,167.76
026ecd3efd0353734613736ccbcab10dd53eb62ea1e3d9221293caf6eb3afb30,541,1,488.75
026f0e3e8a057a7817017479a4e4b59b9b10da1a057fce4fc5413ca82c4a8dbf,214,1,189.97
0270357b930ca0af2803854e02f7fff71099bba082b751b8ebfa5a1414cfd066,351,1,333.21
0271f93ce0f8abbfd18449750994e940c8337254d5c9299848df00e54be8400a,570,1,167.12
0272bf707b863cfe16570fe5a56bbc738de15dfa99c57ca2936ed9a84be1c498,280,1,309.61
0272eac05b1c7a5faec52df882742875f9dc6db3ed0dbf9b010406851c6b614e,620,1,285.94
02744460be7c27cbbf21d4497d08c097e2eece9ca4f9cd445122dc9e2e583fb2,77,1,343.88
0274f03299c509ce6ee27d31fc0fb34e87460c6dd47df4dd0997aed6d4cf3716,378,1,144.97
027801dbed642af6eec53b217fa88d47ea72ef8d440104641f40d0f84a258817,619,1,267.76
027ae06a0a29e7549bb27236105de8b523abc31ec848ca20d05775d33cb72d1c,636,1,395.8
027bc0afd6f53848e027cb69325571f2414c49677eb9dea3852efa0ac3650314,335,1,539.0
027c10a0372e67f70c92cc76cbd02a2eea105b265a9cea9caecf233b6e7fac80,268,1,141.53
027ece245315ec0fe67ad00f5c7ff70f2ba8e27cb35be2a0a759dfdcd9402e03,531,1,384.68
028089a5af33caec1dbd2532bd4146997f293f904eab38246991f05429aca98c,277,1,114.87
0281b754434863f3732b9728175adb8985b0e77e1aaa474ca61ebd96bf570006,633,1,192.8
0282a65127c6283690ae30af3e60ca9e65d5b4a7cedbbdf9aaed83709543a017,526,1,330.9
0285935a21904cbb1f76b00ddda4435d8876ab347c3177d335e1d8a1edae8fcf,588,1,810.79
0285d60b54e297e44bacdcd4f15b9ba72ac4c87a01827001f0436ec2075bc3f8,619,2,531.66
028671bf31e1ffa9add404a0caf46308e71447db8d05cc053bbb94b760afee5a,676,1,214.05
0287730e6425cef92390399735de3270e2c2849ae3ab163365311784c0481039,465,1,178.76
028841d2bd1f06252126cb1da3c80ce6229953685b262727b58b1b365547eb98,549,1,189.94
0288e5cacdbb809790970d0383e485b136ed327419aa7c4920bb3b1c09bb065a,61,1,188.41
02897f239bf9a72d92c48cc430b5204c4b5fcc0cd7a130a5ff90f9b52021d288,530,1,179.9
0289e72d84116d8b6091a4320544cbde6b075c4cde56904f2b7667db24944cb3,393,2,330.13
028a9c21dfdc041faaee0f92de07bd6af908acd8fba40885f82dc193f0827cdd,349,1,99.17
028b29d9815b6b9984d6913a60656a1d5392a81997dcce65d6e1111b46d70c7e,176,1,393.05
028bdc6c1cf7098498923db02a18de33ca05ae9ac253db3eacd90b58034311c2,544,1,163.9
028f4d37bd032cda80074a3d2b2c270c9ab988385e515c626c8ec929fdbf88ac,528,1,255.96
02921fd46c542ddeda0d043b6b9a8864fef83c45e2b19f9dec6fdf1eb567b418,122,2,403.88
0292916fa5bc09564b388a2d39d07085a7808cbd92706686b589b1c383ae4bb1,335,1,105.56
02935c9e5598a6be41cc2721c4e9715bfc08a43cec2cd3bd4f2d717aef424529,4,1,206.41
029427cb1eabf09ad396e23203ba6be7c77d9eafe3f856ba255a5ddbe3583a12,208,2,332.97
0295674639a01ed3e3148a0bd8c98f8fdde8bae5f0b18dbfdd9e56dda8152ede,137,2,906.37
0297e11baeafa96eb1a7a0b63338ca97790639a50e2a9143fb3984ee32d3ebbf,489,1,356.76
02981c94269c73b34d16c25c11391017958af21e5b681c5e8919bcc9ca574cad,66,2,411.72
0299b030b3d7d02c6fb248a80b0c088b82d7e36ece1b66949f050e25490df897,444,1,145.26
029edf33110199dd5a955eb7fc5156316371fe4d9c47243d9ddc48f134fb66bc,355,1,119.97
02a16c2409fa9c2f92aed65aea3ffce325190317e8abe5cbbb85f6d1537d57ed,447,4,640.34
02a25cf5ab25acc268269993f8be6fe2f89dc6576a2fb2a34ac85604d3a2d7d6,597,1,400.26
02a43ed11075fbd5aec862d48c11b4411227720dcf033b2ca61ec790691714a5,20,2,975.86
02a4759172897a7e709a3b95007a62a7535adff9e6c38c44a389f0d0d5ac52ad,428,1,110.6
02a49d0c658ab25c75c288e7f2cc2e0bc8146463126bfb0f11f40788837898d0,204,1,38.7
02a60a0df3553d3ceb41c1417193d3f26b9e25777c55c9f2d316d490d960cecd,352,2,515.44
02ab6a26fc58422f78a4d01589eb24f36b03a5306dfa8a402e4cf3e8ae175085,226,2,248.37
02ab82fb16a81a72673f115ed7182017f62e97c06f10dae5bbe2b5cba2012e8a,529,1,291.78
02ac47926d76d946d6a04cd2dd7e1dc0672020187f946993d369bdc0aa4aab77,370,2,417.58002
02adeb6a3cf52c05a9252e665d06ca2252d6d71cc66b50964444bfc7eedbabc5,346,1,184.23
02ae5b0d41daf4b449fb2c867604ece28264aed14190c396c6da69318fb9fe10,299,1,170.29
02af34a40e72038e06bcaddad1b97f7168c2cdfe6abe68c016007725f1257354,329,1,86.06
02af46e9dfac816c920aa72be7b77cbcb27ffe66269c4487f3acf1651f67e418,566,1,292.04
02af5f8d297ca8de23dadabc240f919744656476bda4df13505a7fdd6035a79b,527,1,113.5
02af8a8d28c84f14035623b699fd6a0263d81d73cb9c3c70897ef006e0577650,446,2,394.59998
02b17585c703ae6df1b682b422a1ab3ba940fefa6012388a2c320508e4745084,563,1,191.28
02b1c7843ec673231c548a0bea69d7b326cbb9245098526e78a2c8821c24f00f,337,1,144.97
02b228cf9bab3f74ba8592e04cb847cd1da0b399fc3185179f1d6efddaab8377,40,3,597.26
02b230d2ef80eadbc191ccc2026437c8103567ed150804804b4ed4fe2ef8c1c9,2,2,865.3
02b232e7d7d3ddd7bb23c678c79941473162a6ba9c949f42be7623f262597cf9,468,1,152.7
02b305db7453799a55a146d0912745b872b5fdb835e9fbbff5939a8f681416b5,391,1,450.0
02b4f0d6dc33b2b7291420dcafbb770ffb13b48df4eb945843f550f5b8d0acaf,77,2,226.6
02b8d6ade0a9af2ce4d187f8b329cd478a6a322f9096c6db882402a3dd036a51,578,2,663.8
02bb38e2121c1e41570900c9303231f51004b849fbb040bcf8bce7979748a000,335,1,409.5
02bb459216f7169c27c3ca1e35b094fad782ba9fa5e10bbb017dc6b325f9908d,45,1,140.87
02bdfcbe8bc20d9c5fe6635946f089f55e623f65ae4f47fdd93448cda547b6d7,337,1,94.97
02c01c8870d716be28e09fb0b81fa95dc4043941e6e5beed0c341dc56615b1b1,306,1,442.35
02c0863c39fd352c4d028fca6c04c014478a1dbf3bd4d6aec218b44f94e5ecd1,13,1,151.27
02c3d779d86508f06247f6cc8f3e8def127d76b35b6ec0def1095bc3ab4c2ac8,479,1,305.96
02c48e4d3d0dbdf167aaaef41edcb77238c2c5ce1074c6d60ae03bfd7a31108f,246,2,419.91
02c5242649ea5d20ce0a40fd347c01f4d71f7793bf3f2678ea28d1f83ba6d987,114,1,210.88
02c57da6b2ae91e8072553ef1a3e13368a9f80b84ad45e1ce50d7dcebe002e0b,675,1,117.76
02c5d177648c143e389e231a254a1b944e4b534ad648bbd877d2ee195340bc40,258,2,326.05
02cd04722d89dd37479173d5d5ba04937177a795e94b63a9f7d17be592867e40,321,1,142.19
02cd112297134671d2e8099b0aa9c91db68a9f4f2883e84f3eb427ee54711e45,489,1,176.39
02cf67b27c252465536d8a131423a706840f8926374ce9feba8230982018ba51,14,1,137.06
02cfeb9bcffc25db4c7134b42253dea463dc7f9e1e5af6d80d9c4f3c5f4aa3fe,282,2,494.97
02cffc9b64c65e3f65bb98f38d6043efcc3e64d321ea8ca24bbf05e53fbf3472,493,1,142.76
02d2a446fc1d12d10a5c01ce79339ff6f5cf03c29199fc24eec50a1b0efbf700,382,1,142.35
02d503a03e7ccbc04f3c1339af42aff376659f7640d65634338bd18647359aff,633,1,139.8
02d594861db0582e36005d3327296ada96e5602ab210ea1105c3da64ae96b119,13,1,153.83
02d60c41325105afe0825c56fb715030cdc02cb42eac197fe701b4f57b240a9c,519,1,141.05
02d6cd6af4e760cab8228c9249a0a7c19f9ef23752cf4f828205f18b5cb03aae,26,1,305.49
02d7dbefc6df2f9bd8dc0b95a1e1257062a441ea57f85dc6d4725d99fea2f9a1,343,1,219.97
02dab8abb070a114327f7f666ea4128df15f615ee3e9b1d662daa51934b25412,334,1,148.48
02dc2721b9a20405effcd86f4b2b7d72590d6d9370de4c6cca5f7dcd685b1c84,255,1,359.97
02dc2f217859a636d1caa40ebebbb60ebcfdcf0ff90f3786573995ffc86d9433,117,1,165.76
02de5918f4d71d58bf545de404e7fe7d79859b0168a0e87a60b36ffca4dd261e,361,1,399.8
02def9d69460316426caf8888e627db9034043a6a8e83b71a841883a68168a9c,559,1,149.8
02e1cc65ab79c23fd4873839747800dc5639bac98c09440427b3fb5ad924b8a2,393,1,240.72
02e59d1cc84d8d1f649eacef047f78ca6daa5247d00adabb4474509e3ce5edcc,568,3,628.08997
02e658ac1045b8667afaff5f973ec3e9c045a8648516e046bdfa0d14633b0e01,146,1,184.05
02e6f5e05ed35f24edfd031219237a96b1e024305ebda8865309e0554b302d0c,378,1,164.51
02e807a6f4879ffd5ee250f2f36738ecc909ae79b399fbbcfb4cc7f7557ceab3,344,1,121.89
02e80aa088df9550c425dcaf93be16f346588496ebfe005ac514b008f28395bf,74,3,1299.26
02eb93ece06be68af51c1fd9c9e511432d0fa70199e16ba516471ecf2f4ca633,297,1,169.97
02ec78befd514942f06eedbbf8ec1d7a9c18fc08342c093fe20626e7d7115d73,537,1,113.73
02ed6dcb016d696521d4c6bb6e045a0969d4a1536a7d850d8b8a67d284c226fb,326,2,268.67
02ed88a310a1aeb561af74b861bdc5fb2f00ee87b9042557fbebdb67fae59f82,249,2,388.51
02edde651c52f8b391953665939a373806e1094da5e94d923d96a3914a370716,438,1,121.21
02ef465cc32270f8d3b942a2306ee8a8cd4caa911fd2fb877c94da43c1b0032a,328,1,249.69
02f0bcda09fbd2e760130bd23cbc22634f367a7d5d2c64eb6e6353c3eb28b765,386,1,121.66
02f512ad235037a7c95c88a37df497091154ee3a2c902e1d09f91d4a741d3ec6,404,1,650.42
02f59759445398a9c95e23c10d46fa1283736cf0a2a5a4af4f4d107c0f2033a2,38,1,355.27
02f5bb14fd9f1351763898635a3e1154679f73703445536af88fb2b18688e036,485,1,76.32
02f7b7f3d65aca29ae8013e43bf4619a6f6211522b4ee7cf9d94aba94cfd76e9,531,1,129.67
02f936c9e82d0786edb755499da19a2a1ca0e4a4dd620e6306ed4e2513794f53,482,1,179.76
02f9c4d14f59997685fa64174fb1bc6799cf20e3b3c64f4ae68d717f13729090,347,1,664.94
02f9ea07e82a6b19b7d2067d6cc78a6009e178ff8c29ba91e4ebc431176c66ba,279,1,231.12
02fc953c42ca9f51472ddec2dcdf1d9d33501267951c902f5278d5ccd16c1364,508,1,217.8
02fd9197970935c6bafc89c7f24b323f90be0dc20c7fdfe2455eafa0541aaf75,326,1,85.95
02fe829ee22d547e69846cff09f3ca01a888755d157b64d4373d1e9c427be35f,240,2,545.39
02feef4945045dbd4f620930f34dabc0de9fb1aace67acde82d7bde6d7064f1b,573,1,319.26
030041dbe6f336631819f4d0a5c0b4b14650546bdff7c594a9dd5ab1caa7b2bf,241,1,263.07
030207f8586b8c382bc546540ded721f4b228030dcc9e05d79a36669dec70aae,210,1,308.82
0302f2967eadcaed5d87fdbaff4332ebe4b4fd0a5524cc7c4a70894f3c0620a3,322,1,317.08
0303b29bc8c9a860620a7a4a4b1a713355b3f932570c98e937e8cfbaadd64f2c,360,1,532.05
